dp_PGCT,dp_WESP,dp_droplet,dp_quench,dp_GC,power_input,roaster1inOperation,roaster2inOperation,date_time
20.107018585999807,27.22978729142083,3.8810863071017794,15.345992719464832,66.96109881202379,19.917623042863603,1.0,1.0,2021-05-21 12:00:00
20.79466727044847,25.2845490137736,3.709019018544091,15.01033206519464,65.33108233349502,20.3771110129234,0.9847222222222224,1.0,2021-05-22 00:00:00
20.289609724945493,26.87674656444125,3.8368053873380026,15.107279253709647,66.58479227030443,19.779002388423628,0.975,1.0,2021-05-22 12:00:00
20.883218100335863,25.955414459440444,3.779701538880666,15.217119220230314,66.27498302790853,20.87259718932045,1.0,1.0,2021-05-23 00:00:00
20.16576249467002,26.82400512165493,3.8845905039045534,15.000514796872933,66.39461327211724,20.051279697951383,1.0,1.0,2021-05-23 12:00:00
20.278548272450767,26.15717856619093,3.782429532210032,15.079229314128558,65.72073905898465,21.894492362828927,1.0,1.0,2021-05-24 00:00:00
19.58692630926768,27.440109909905328,3.9648006942537095,15.119303716801936,66.47928742327623,19.48332063385491,1.0,1.0,2021-05-24 12:00:00
20.16544543637169,25.21258657773336,3.362996877564324,14.229414675175374,63.312970920608336,19.674252007119875,1.0,1.0,2021-05-27 00:00:00
19.45032977792952,26.114120165507,3.6709898948669433,14.786629352079762,64.36426436481237,18.67983515444772,1.0,0.9833333333333332,2021-05-28 00:00:00
19.72895530064901,27.05953443315294,3.858330660396152,14.810499641382032,65.84195977424582,18.776552712033595,1.0,1.0,2021-05-28 12:00:00
20.307543558544584,25.97296675576104,3.6980212648709614,14.943070465181435,65.31437425532688,19.027113302283816,0.9805555555555556,1.0,2021-05-29 00:00:00
19.081457500987582,27.102297035853063,3.844895352257623,14.671702662123913,65.07946960960528,21.02544166181616,1.0,0.9569444444444444,2021-05-29 12:00:00
19.72561899820964,25.52593381139967,3.694959542486403,14.672926085318249,63.96472401068455,22.060327615547344,0.9861111111111112,1.0,2021-05-30 00:00:00
18.621176301108463,26.98560684521993,3.893187631501092,14.682378620252226,64.5084008505065,23.33955582783661,1.0,1.0,2021-05-30 12:00:00
19.431704166200426,25.812363815307616,3.775607832272848,14.627349443570388,64.01718382901842,24.34023782168589,1.0,1.0,2021-05-31 00:00:00
19.232463426060143,26.66403966479832,3.975839331414965,14.581880846574334,64.84857014711145,24.22843382418364,1.0,0.9777777777777776,2021-05-31 12:00:00
19.75177731513977,25.146429369184705,3.6678087724579695,14.553278552475806,63.5114236225518,23.447716063897914,0.9805555555555556,1.0,2021-06-01 00:00:00
18.91033132341173,26.062620433171592,3.8408630159166126,14.34852632261916,63.61717634443711,24.819100976197912,1.0,1.0,2021-06-01 12:00:00
19.69186402691735,25.21177234119839,3.717238676548004,14.442661194492798,63.50467991877538,22.7774679981549,1.0,1.0,2021-06-02 00:00:00
19.0399906343884,26.14519951078627,3.958305570814344,14.320253822836012,63.89982142213258,22.577364838611103,0.9986111111111112,1.0,2021-06-02 12:00:00
19.18691569699181,24.19890503353543,3.649372123347389,14.03982094667024,61.46224758500854,23.7656722546054,1.0,1.0,2021-06-03 00:00:00
18.72229626443651,25.88254058625963,3.938176789548662,14.11811515281184,63.05996284275833,23.80811181375533,1.0,1.0,2021-06-03 12:00:00
19.278350761201647,24.44713679419624,3.763920590612624,14.097614645295671,61.9848295337624,23.449613477156365,1.0,1.0,2021-06-04 00:00:00
18.074721270137363,25.0633067395952,3.7986419611506994,13.625271113848108,60.94891765396007,24.308799851374904,1.0,1.0,2021-06-04 12:00:00
20.52013632853826,26.437553628285727,4.06168127324846,14.92304203278618,66.35217707720197,20.88869011294889,0.9833333333333332,1.0,2021-06-06 00:00:00
19.255871370103623,27.56810476515028,4.129069472683801,14.809026415811644,66.12834694749779,21.69366526674172,1.0,1.0,2021-06-06 12:00:00
20.203164622518752,25.654044119517007,3.942801825205485,14.894164702181136,65.03180733477153,21.804358970696534,1.0,1.0,2021-06-07 00:00:00
19.21341608100468,27.085269435246783,4.163027056058248,14.682944556878,65.43962036451299,22.110899461723264,1.0,1.0,2021-06-07 12:00:00
20.06483687294854,25.597891733381484,4.04924273358451,14.695593411042744,64.72626832026354,21.582226608100093,1.0,1.0,2021-06-08 00:00:00
19.06309638818105,26.937253130806816,4.170875783761343,14.514375567791449,64.9750368943058,22.965190013125746,1.0,1.0,2021-06-08 12:00:00
19.953541747728984,25.71024557219611,4.014655729134877,14.632294435403956,64.66328584396396,21.98473292259712,1.0,1.0,2021-06-09 00:00:00
19.40939538213942,26.515171008639864,4.138126349449157,14.37066310490045,64.78774114295715,22.35556614556073,0.9763888888888888,1.0,2021-06-09 12:00:00
20.2455160829756,25.16501234372457,4.0184823062684805,14.606115557403085,64.42546722390657,22.174922883263125,1.0,1.0,2021-06-10 00:00:00
20.8514555811882,26.29344010882908,4.243016676108042,14.97616067259676,66.69278513785038,21.846954891503074,1.0,1.0,2021-06-11 00:00:00
20.49812905523512,27.564703109529283,4.505089398225149,14.925034635969334,67.80571403540671,21.9346707606501,1.0,0.9763888888888888,2021-06-11 12:00:00
21.188997038205464,26.63916710217794,4.347952751318614,15.20600126451916,67.71023690568076,21.57755876571045,1.0,1.0,2021-06-12 00:00:00
20.420696698294744,27.93184809684753,4.552721203698052,15.203191937671768,68.37190918690628,21.52208650621336,1.0,1.0,2021-06-12 12:00:00
20.858069704638588,26.281895457373725,4.291041168901655,15.19360528588295,66.91726353632079,21.8936593513575,1.0,1.0,2021-06-13 00:00:00
20.123195380634733,28.02264654901293,4.522751565774282,15.189507913092772,68.12718499584331,21.1267258450195,1.0,1.0,2021-06-13 12:00:00
20.814133625560338,26.58711366123624,4.312080501185523,15.161501933468712,67.18894775840971,17.380407987326226,1.0,1.0,2021-06-14 00:00:00
20.21617398262024,27.792701546351115,4.480195354090797,15.046471450970664,67.78122089264733,14.581892984114264,1.0,0.9847222222222224,2021-06-14 12:00:00
20.853621039125656,25.8390543990665,4.156502911779616,14.91004070457485,66.06032418029176,18.657685956916264,1.0,1.0,2021-06-15 00:00:00
20.377596905496382,26.68477959632873,4.401044011116028,14.727832557757695,66.5095733847883,20.49098230680208,1.0,1.0,2021-06-15 12:00:00
21.006820085313585,25.37069454193115,4.23017460902532,14.73280226762096,65.77795628284414,21.274441085073605,1.0,1.0,2021-06-16 00:00:00
19.88893871837192,26.86901310814752,4.427991420692868,14.737167915039592,66.2362948672639,20.62003151319685,1.0,1.0,2021-06-16 12:00:00
20.56463136275609,25.86552996105618,4.301946026749081,14.88208635420435,65.94840654039548,21.73593508048247,1.0,1.0,2021-06-17 00:00:00
19.76217159297731,27.541857470406427,4.522511871655782,15.17685491376453,67.18052857584424,20.4949550678976,1.0,1.0,2021-06-17 12:00:00
20.53842764695485,25.00936079555088,4.172215592861176,14.90409507332127,64.92976415665164,21.9321991285903,1.0,1.0,2021-06-18 00:00:00
18.161881269348992,27.07236199378968,4.3749756879276696,14.87901008223384,64.59345794215689,21.40986122559703,1.0,0.9625,2021-06-18 12:00:00
18.43770772351159,27.017416954040527,4.356650728649563,14.838070812567498,64.84356680718835,21.60161716766109,1.0,1.0,2021-06-19 12:00:00
19.35154600408342,25.703938886854385,4.199460540877448,14.940128863819538,64.457384019065,21.79150546560373,1.0,1.0,2021-06-20 00:00:00
17.85020108487871,26.300798824098376,4.074740196598901,14.364913075207731,62.755647149058575,21.942374185688955,0.9694444444444444,0.9541666666666668,2021-06-20 12:00:00
18.440406131744385,24.433072953754,3.7995392945077686,14.166227968368265,61.121466631193954,21.77871570677868,1.0,0.9944444444444444,2021-06-21 00:00:00
19.237370551957024,25.89320222536723,3.949231776926253,14.769243180597307,64.1291226743107,20.111499929504884,0.9708333333333332,1.0,2021-06-22 00:00:00
18.723053680525886,26.907876788245307,4.054524132940505,14.622285705497616,64.5983090669156,19.733647862919803,1.0,1.0,2021-06-22 12:00:00
19.127596338589985,25.612386835945976,3.884564265939925,14.699852106566729,63.60522108104047,19.488239402688794,1.0,1.0,2021-06-23 00:00:00
18.239425139957003,26.71708477338155,3.990281024244097,14.455073491606932,63.62078929199824,19.79988517735317,0.9763888888888888,0.975,2021-06-23 12:00:00
19.18420775996314,25.446003177430896,3.8677848789427016,14.5698512754112,63.328849747571965,19.89344031145123,1.0,1.0,2021-06-24 00:00:00
18.2634302271737,27.09622496498956,4.026450247234768,14.573772759452307,64.09689210840216,19.028451600964004,1.0,1.0,2021-06-24 12:00:00
21.133811650011275,26.03630822499593,3.8302152315775553,14.81454202557086,66.07278868712795,18.4422143105312,1.0,0.975,2021-06-26 00:00:00
19.88709166447321,28.020353274875216,4.273596971564823,15.257599347816884,67.52945035098689,19.263844510048543,0.9847222222222224,1.0,2021-06-26 12:00:00
21.669204803307853,26.94842046101888,4.15588237841924,15.160518597728675,68.17052814347876,18.491105502181565,1.0,1.0,2021-06-27 00:00:00
19.876247884167565,27.73395267062717,4.005960949261984,15.093922403703134,66.83571759520305,17.365615362520078,1.0,0.9777777777777776,2021-06-28 12:00:00
20.685970897144745,26.43422574467129,3.881850859853957,15.028907924993998,66.25139278912296,15.533584569547765,1.0,0.9847222222222224,2021-06-29 00:00:00
20.102699032094744,28.581514067120025,4.11387009885576,15.472707147565153,68.2980791984333,18.248417151695552,1.0,1.0,2021-06-29 12:00:00
20.623733105924394,26.87094230651856,3.930346537960901,15.155524419022388,66.74762382203286,19.24436411098915,0.9805555555555556,1.0,2021-06-30 00:00:00
19.766717706786263,28.67056626213921,4.205277073383331,15.335116492853397,67.99503631374488,19.112592033879537,1.0,0.9736111111111112,2021-06-30 12:00:00
20.6751982887586,26.904819022284613,4.00328874985377,15.12215525392029,66.88427684522337,19.64770274555043,1.0,1.0,2021-07-01 00:00:00
19.142892926269106,28.45334762202369,4.2050233417087135,15.298895815718506,67.09640152425402,19.17916671703602,0.9597222222222224,1.0,2021-07-01 12:00:00
20.46696273883184,26.46099524497986,4.021399327119192,14.973181278569005,66.08875385959529,19.63812398839848,0.9847222222222224,1.0,2021-07-02 00:00:00
20.21471418407228,28.345152166154648,4.3425281948513454,15.304358769456543,68.25767670306894,20.31272205634227,0.9625,1.0,2021-07-02 12:00:00
20.692164390616945,26.427382373809813,3.818890991475847,14.876079207244846,66.08589073974225,18.93754059050404,0.9875,1.0,2021-07-04 00:00:00
20.65502026610904,26.288453123304578,3.9550067716174655,14.887107220674968,66.05651998988664,18.59219938273225,0.9847222222222224,1.0,2021-07-05 00:00:00
19.556372057067023,27.84871336619059,4.167939367559221,15.062502084920803,66.8347305868235,19.96189980184782,1.0,1.0,2021-07-05 12:00:00
20.1040595597691,26.54270512792799,3.9231882784101697,14.85066113122092,65.69188049549315,19.06457007681013,0.9569444444444444,1.0,2021-07-06 00:00:00
20.20267983145184,26.680576610565183,4.090160828166538,14.922632021249996,66.12980513957639,19.846504321156115,1.0,1.0,2021-07-07 00:00:00
19.49109244479073,28.671874554951987,4.31131341987186,15.180495983196629,67.72122035870949,20.101933290085785,1.0,1.0,2021-07-07 12:00:00
20.58366914855109,27.53082067171733,4.318380456500583,15.453331301609674,67.9598822467857,19.99285154468703,1.0,0.9972222222222222,2021-07-10 00:00:00
19.83301556242837,28.49860029220581,4.305492309729258,15.125892474450584,67.86840618537325,20.398495101931186,1.0,0.975,2021-07-10 12:00:00
20.40110374954012,27.24461530579461,4.338504336939918,15.310321306369993,67.43180104280408,21.217410306574056,1.0,0.9680555555555556,2021-07-11 00:00:00
20.673975716696845,28.080139769448174,4.360125642352634,15.380017883578937,68.61291600763798,19.17597866699116,1.0,1.0,2021-07-13 00:00:00
19.58255408075121,29.187715238995025,4.390212236510383,15.392796832157506,68.57939273168644,21.11770203131669,1.0,0.9916666666666668,2021-07-13 12:00:00
20.65141561296251,27.61498210695055,4.343611547682021,15.302292444970872,68.09032971594068,20.745978028635463,1.0,1.0,2021-07-14 00:00:00
20.276143689950302,27.068700154622395,4.37446806828181,15.097953525351151,66.99946662369702,20.127734220971192,1.0,1.0,2021-07-15 00:00:00
19.370126167933147,28.656872834099666,4.443301377031538,15.011858905686273,67.57646281189389,20.224659821809123,1.0,1.0,2021-07-15 12:00:00
20.28434884018368,27.03746592203776,4.23031040430069,14.8352101377315,66.54323283549812,21.558787656118813,1.0,1.0,2021-07-16 00:00:00
19.12613650427924,28.67711104287041,4.376309099462297,15.031372861067457,67.23441885577307,21.44342781019669,1.0,1.0,2021-07-16 12:00:00
19.987058072619966,26.92999424404568,4.178363899389903,14.868325190411674,66.10324247479438,21.555525800301552,1.0,1.0,2021-07-17 00:00:00
20.75061124563217,27.423734373516503,4.43675670226415,15.12506034340606,67.86827419432811,20.587377067023365,0.9888888888888888,0.9736111111111112,2021-07-18 00:00:00
20.26854417456521,29.5086613284217,4.485006667508019,15.17068327864011,69.47671391235457,17.343641516435437,1.0,1.0,2021-07-20 12:00:00
20.798276691966585,28.06145827505324,4.429447317123413,15.25241596168942,68.70314475430382,17.306121895740258,1.0,1.0,2021-07-21 00:00:00
19.72649910714891,29.07112995253669,4.047908539242215,14.738454448333425,67.63450253587733,16.671078333449945,1.0,0.975,2021-07-22 12:00:00
20.23107847240236,27.58835017946032,3.969262929757436,14.57777556560468,66.45913720377979,17.717841708325196,0.9805555555555556,0.9791666666666666,2021-07-23 00:00:00
19.56733464797338,28.80724923345777,4.045286504427592,14.561925184395578,67.12089977231291,17.435583753419447,1.0,1.0,2021-07-23 12:00:00
20.240515299638112,27.29918214480082,3.955063554975722,14.440567228115269,66.17265647475918,17.645024596632748,1.0,0.9763888888888888,2021-07-24 00:00:00
19.41918578677707,28.6463580608368,4.156066968705919,14.497608716578949,66.82247031724287,17.827945667415065,0.9583333333333334,1.0,2021-07-24 12:00:00
19.774794396836835,27.18534458462817,4.006994726263266,14.235882838560403,65.37995477301239,18.17281038660535,0.9986111111111112,0.9833333333333332,2021-07-25 00:00:00
19.8793534676234,27.09961400032044,3.95695647266176,14.229702394751884,65.41553372430951,18.972877723745697,0.9722222222222222,1.0,2021-07-26 00:00:00
19.08008666562437,28.67793173120151,4.183657046650978,14.4738564892948,66.5077326842023,19.068213364105087,0.9986111111111112,0.9986111111111112,2021-07-26 12:00:00
19.26936117675569,29.21705912484063,4.27210429377026,14.493643607116407,67.38851092002459,19.15012783662724,1.0,1.0,2021-07-27 12:00:00
19.780401966306897,27.60783623589409,4.175452676084307,14.412871983192034,66.19343072163562,19.844992134657648,0.9805555555555556,0.9930555555555556,2021-07-28 00:00:00
19.97350667582618,28.89849797884624,4.259261357784271,14.794259663417728,68.05899559656261,17.19930024474622,1.0,0.9805555555555556,2021-07-29 00:00:00
19.329198659790887,30.253341886732315,4.4187190969785055,14.912876770893734,68.94513244960044,17.95242712010321,1.0,1.0,2021-07-29 12:00:00
19.97541027334001,28.87536232736376,4.383190504709879,14.770800763078862,68.18482493066954,18.66412494721556,0.9819444444444444,1.0,2021-07-30 00:00:00
19.42681367794673,30.19787556330363,4.515252572960324,14.969290450546476,69.1124757097827,18.302910332737607,1.0,1.0,2021-07-30 12:00:00
20.027396341164906,28.3996409840054,4.398882673846351,14.538810739086736,67.53902288658752,19.60089645920519,1.0,1.0,2021-07-31 00:00:00
19.240532002184125,30.12122778892517,4.573435204558902,14.812926192747222,68.77543072534932,19.74960853161874,1.0,1.0,2021-07-31 12:00:00
20.02346269157198,28.80022519959344,4.493159613344404,14.64966959125466,68.0868985172775,19.503968124798057,1.0,1.0,2021-08-01 00:00:00
19.601479989952512,30.08644682566325,4.603655420409309,14.717526270283592,69.02768706348208,20.246988750374665,1.0,0.9777777777777776,2021-08-01 12:00:00
19.738305566045973,28.42314757770962,4.630494838290744,14.637967419438064,67.56510831761277,20.93173978635913,0.9833333333333332,1.0,2021-08-02 00:00:00
18.695992562505936,30.31146896680196,4.634936014811198,14.896459279457728,68.54101242290602,20.79383569140025,1.0,1.0,2021-08-02 12:00:00
19.685006341669293,28.609647268719144,4.452700116899279,14.599373307492998,67.5241662091679,21.13934498399792,1.0,1.0,2021-08-03 00:00:00
19.669081429640453,30.301537958780923,4.444759856330024,14.793148655692736,69.18621138367388,21.167697721071686,1.0,1.0,2021-08-03 12:00:00
20.36989125675625,27.834441979726154,4.217956390645769,14.101851789270423,66.67294835128511,20.849106342852963,0.9930555555555556,1.0,2021-08-04 00:00:00
19.796493265451865,27.10107897983657,4.229390423905311,13.90948899175144,65.22817201225294,20.47819355641592,0.9847222222222224,0.9847222222222224,2021-08-05 00:00:00
19.44547919034958,27.29732002152337,3.634953143861559,13.66585574015561,64.26199280551324,19.52060060639916,0.9875,0.9944444444444444,2021-08-06 00:00:00
20.20337962574429,29.65629215770297,4.061644058757358,14.29711534142908,68.31237696369902,18.45169697680702,0.9819444444444444,1.0,2021-08-06 12:00:00
20.432061241732704,29.93738086488512,4.040115662415823,14.264982286757894,68.80240276091628,20.48315474380562,1.0,1.0,2021-08-07 12:00:00
20.991477285491097,28.384280082914565,4.005247553189595,14.129964658721454,67.80775239709764,19.87708442013872,1.0,0.9875,2021-08-08 00:00:00
20.68805754052268,29.806073824564617,4.179989322026571,14.27465065618356,69.15198039644294,19.17597856772054,1.0,1.0,2021-08-08 12:00:00
20.95184410545561,28.307156462139552,4.036798071861267,14.167245725459525,67.75757053262657,19.35958661833589,0.9888888888888888,1.0,2021-08-09 00:00:00
19.54413424200482,30.19437789387173,4.252805236975352,14.199118634189167,68.36165514004728,19.890526454904048,0.9875,1.0,2021-08-09 12:00:00
19.51880275938246,30.47792806095547,4.267143528991276,14.45111500389046,68.90030253165298,20.612742471496247,1.0,1.0,2021-08-10 12:00:00
21.103403968281217,28.936365360683865,4.10363245540195,14.236182537674903,68.63582957684994,20.536906884355265,1.0,0.9791666666666666,2021-08-11 00:00:00
20.351622074180177,30.45987360212538,4.158782060941061,14.35227458026881,69.45205342187029,20.48343612052772,0.9583333333333334,1.0,2021-08-11 12:00:00
21.200468858083088,28.8348862806956,4.020052178038491,14.266944755613803,68.60107444276413,19.54557649253537,0.9791666666666666,0.9513888888888888,2021-08-12 00:00:00
19.433322673373752,29.60160416497125,3.990716109010908,13.985630465547244,67.16174949175782,21.7240491974768,1.0,0.9944444444444444,2021-08-12 12:00:00
21.507854812675053,29.62488067415025,4.15507130490409,14.849666921959985,70.38044310675727,19.424029323528405,1.0,1.0,2021-08-14 00:00:00
20.53845538430744,31.11081487337748,4.241083642509248,14.843525737524033,70.84836307035552,19.91206261881168,1.0,1.0,2021-08-14 12:00:00
21.34278353320228,29.8684581067827,4.217127815882365,15.07240102092425,70.67885163625081,19.954818731185185,1.0,1.0,2021-08-15 00:00:00
20.78663734065162,31.477517096201577,4.303953535689248,15.00596187710762,71.66551571885745,20.05526252545633,1.0,0.9819444444444444,2021-08-15 12:00:00
20.19498213926951,30.56364601188236,4.406015046437582,15.17439342505402,70.47157330016294,19.25526946433121,0.9819444444444444,1.0,2021-08-16 00:00:00
19.496176430914137,32.12892849180434,4.537778551048703,15.411072203185824,71.62944571375847,19.734201922982315,0.9847222222222224,1.0,2021-08-16 12:00:00
19.98569673299789,30.161770635181004,4.323403762446509,15.135223618646462,69.84490544282728,19.15304026558868,1.0,0.9638888888888888,2021-08-17 00:00:00
19.08528103033701,32.10251336097717,4.499466603332095,15.35493364168538,71.114262756043,19.218523125929984,0.9819444444444444,1.0,2021-08-17 12:00:00
19.92620491584142,30.12183197604285,4.294826002253426,15.169831343160736,69.73487143350972,19.00833267237426,1.0,0.9652777777777778,2021-08-18 00:00:00
20.000543026129403,31.271558939086063,4.255536031723023,14.855170193314551,70.59302880134848,19.874831781781936,1.0,1.0,2021-08-18 12:00:00
21.67559225824144,29.439382637871635,4.09329592121972,14.683372295896213,70.19603184892071,18.630052554200617,1.0,0.9694444444444444,2021-08-19 00:00:00
21.336942301856148,29.52592842049069,4.1158513724803925,14.509354844358231,69.77339420451058,19.089007666486165,0.9972222222222222,1.0,2021-08-20 00:00:00
20.59162633551492,31.2810082382626,4.199116675059001,14.592327664295832,70.76834976341989,20.183001304191706,1.0,1.0,2021-08-20 12:00:00
21.79155811336305,29.322943878173827,4.10103336903784,14.53615924252404,70.06318637066417,19.3571844958849,1.0,1.0,2021-08-22 00:00:00
21.20537214279175,29.634339353773328,4.212138474649853,14.496264699432585,69.7622680677308,19.27638233356277,1.0,1.0,2021-08-23 00:00:00
20.279832842614915,30.0538168085946,4.028114306926727,14.10466595855024,68.62681632075045,19.99435319494953,1.0,1.0,2021-08-23 12:00:00
21.644566894902123,28.511158116658528,4.237844799624549,14.71966638061632,69.3905263108667,16.47680251882464,0.9625,1.0,2021-08-26 00:00:00
21.143522686428494,31.011533111996123,4.490343451499939,15.05717784497473,71.72864627506998,17.285027509411037,1.0,1.0,2021-08-26 12:00:00
21.506982405980427,28.78456938531664,4.286272752285004,14.656978189282947,69.47002219888898,16.65775536925234,1.0,1.0,2021-08-27 00:00:00
21.48484645817015,28.46899628109402,4.170935196346707,14.482984205087028,68.84059426850743,17.39988578765948,1.0,1.0,2021-08-28 00:00:00
20.566551287968952,31.050862447420755,4.496077213022444,14.975538508759604,71.0704730934567,17.576747512899473,1.0,1.0,2021-08-28 12:00:00
20.70707083808051,28.863404846191408,4.361487532986535,14.860290622048907,68.97784814635912,17.640401923116485,1.0,1.0,2021-08-29 00:00:00
19.48712119261424,30.734360959794785,4.5095165001021495,15.181699578298463,69.97865460349453,17.99385326885495,1.0,1.0,2021-08-29 12:00:00
21.67793111536238,28.98391055530972,4.346669543451733,15.076662228504818,70.32376433346006,17.415538015486273,0.9972222222222222,1.0,2021-08-30 00:00:00
21.190193271636964,29.60257708761427,4.270007311635547,14.673025815851158,69.95658957146937,17.25838922317068,1.0,0.9708333333333332,2021-08-30 12:00:00
21.26414219405916,28.27867046462165,4.198540863725874,14.642360003582306,68.6681508426451,18.128112554248943,0.9916666666666668,0.9777777777777776,2021-08-31 00:00:00
20.07130883137385,28.683001142077977,4.0280129618114895,14.05693504843447,67.03541394107872,18.595692674029703,1.0,1.0,2021-08-31 12:00:00
20.639645041359795,26.34146836068895,3.8214882532755534,13.639382367642328,64.75338518749834,18.201488087822707,0.9958333333333332,1.0,2021-09-01 00:00:00
21.92762048774296,28.260341983371312,4.203545756472481,14.605590699330463,69.37677164695212,17.783546999991074,0.9875,1.0,2021-09-02 00:00:00
22.135816593964893,29.80583446820577,4.4368093676037255,14.977672296100192,71.6331323378616,17.6734420225078,1.0,1.0,2021-09-02 12:00:00
22.49198860062493,27.27130004564921,4.296218650208579,14.410247992972533,68.7903271160192,17.038968008249967,1.0,1.0,2021-09-04 00:00:00
21.29820586310493,28.281924973593817,4.3132608791192375,14.05076085449093,68.2491329734938,17.505891423334575,0.9833333333333332,1.0,2021-09-04 12:00:00
19.647260863251155,27.50497308307224,3.402135316530864,13.13774695892773,63.93155508272822,19.71112125128809,1.0,1.0,2021-09-11 12:00:00
22.25546176045594,26.490772868064912,3.621794208531917,13.660369047866578,66.36114858072226,17.377796600441936,0.9986111111111112,0.9694444444444444,2021-09-13 00:00:00
22.89408757524132,28.01573495772021,3.711425940416784,13.69662537192602,68.63420752121941,17.40354278044969,0.9736111111111112,0.975,2021-09-13 12:00:00
22.544738524149125,26.81774850349267,3.6282931349042062,13.31964150871123,66.66296351983915,17.596321797389763,0.9986111111111112,0.9986111111111112,2021-09-14 00:00:00
22.66541460355123,29.027505853441028,3.867224689986971,13.942560052540568,69.7762808246745,17.265712465105555,1.0,1.0,2021-09-14 12:00:00
23.16995554765065,27.94624934726292,3.875467967324787,14.078230449557305,69.40327988631195,16.90530281479462,0.9833333333333332,0.9763888888888888,2021-09-15 00:00:00
22.57125958998998,29.05580901039972,3.83866642581092,13.93624313539929,69.73724658290546,16.715269488428724,1.0,1.0,2021-09-15 12:00:00
22.88474933173921,27.87866236368815,3.810073917441898,13.895008546988375,68.80907019331741,17.13562116154702,0.9819444444444444,0.9875,2021-09-16 00:00:00
22.92287797000673,29.4134956518809,3.913383948140674,14.315503891309104,70.88801540997294,17.097120807921815,0.9541666666666668,1.0,2021-09-16 12:00:00
23.08717327647739,27.94323176807828,3.801767327388128,14.193315701393615,69.3991371638659,17.186726831541698,0.9875,1.0,2021-09-17 00:00:00
22.66390989753935,29.75830499860976,3.936996563937929,14.375795894861222,71.01115410327911,18.314402667906904,1.0,1.0,2021-09-17 12:00:00
23.229670157697463,27.981167353524103,3.856815391116672,14.275196694665484,69.69857828617096,18.755877009428897,1.0,1.0,2021-09-18 00:00:00
22.77409046490987,30.08052735858493,4.072439997063743,14.508625382184984,71.69374128712548,18.599913002208,1.0,1.0,2021-09-18 12:00:00
23.449047667450376,28.76035582754347,3.997608201371299,14.45541346669197,71.02200057109197,18.24419987805665,1.0,1.0,2021-09-19 00:00:00
22.971824938721127,30.22845122549269,4.128921525345908,14.559077844354842,72.13757043149737,17.658001165495076,1.0,1.0,2021-09-19 12:00:00
23.25944142341614,29.14498981369866,4.066066037946277,14.55652309126324,71.3766544898351,18.15414804392316,1.0,1.0,2021-09-20 00:00:00
22.69516834947798,30.341671842998927,4.10306064552731,14.600463028086557,71.98949380119642,18.042620611779817,1.0,1.0,2021-09-20 12:00:00
22.412668396366968,29.501790051990085,3.9477788693375055,14.180684003730615,70.31858492112822,16.567074806314107,0.975,1.0,2021-09-21 12:00:00
22.88635670741399,28.197005160649617,3.860477013720408,14.16534489509132,69.53653711461358,16.92915902037185,1.0,0.9430555555555556,2021-09-22 00:00:00
22.48288435406155,29.355591122309367,3.9329072124428217,14.13166367991103,70.27687581959698,16.683339162493496,0.9902777777777778,1.0,2021-09-22 12:00:00
22.63618865807852,28.449491108788383,3.823928646246592,14.01454088754124,69.39158140156005,18.051329689054565,1.0,1.0,2021-09-23 12:00:00
23.28703912629021,27.73508800930447,3.84929055041737,14.048474937325553,69.35627088577797,18.064596744272748,1.0,0.9527777777777776,2021-09-24 00:00:00
23.218607677353752,27.548854700724284,3.712578837739097,13.64357964893182,68.57271671990553,18.48119854174165,1.0,0.9708333333333332,2021-09-25 00:00:00
22.53455498748356,27.32434100574917,3.714106758435568,13.772122117038816,67.7919246628777,15.021341385494704,1.0,1.0,2021-09-27 00:00:00
22.76796778440476,26.19842052989536,3.555661533938514,13.604944384653049,66.59703017396265,15.285895666823452,0.9583333333333334,0.9736111111111112,2021-09-28 00:00:00
22.437976525889503,28.902322853936088,3.789310967922211,13.944653619660272,69.49216436081463,15.91312281089569,1.0,1.0,2021-09-28 12:00:00
24.4282024608718,27.47215774324205,3.928176418277952,14.351288320951992,70.61680591536893,14.138775287108436,1.0,1.0,2021-09-30 00:00:00
23.72504361073176,28.771902110841538,4.002926662895415,14.113822581370671,71.02031155294843,14.413945039570258,1.0,1.0,2021-09-30 12:00:00
23.615196180343627,27.611034462187025,3.94700825015704,14.02427099744479,69.60567380521033,13.914223593046934,1.0,1.0,2021-10-01 00:00:00
23.34374281565348,28.021852699915566,3.987143674823973,13.899008880058924,69.66569809913635,15.558844493204948,0.9902777777777778,0.9986111111111112,2021-10-02 00:00:00
22.75491147438685,29.282673120498657,4.022796710994508,13.84151805837949,70.2811592274242,16.402200896740723,1.0,1.0,2021-10-02 12:00:00
23.25081504980723,27.62090340190464,3.912499335739348,13.562426832649445,68.8230752825737,15.485104175543908,1.0,1.0,2021-10-03 00:00:00
22.84606093565623,26.49895594384936,3.8007725894451134,13.181434245242013,66.74582590924369,15.097289388372886,0.9888888888888888,1.0,2021-10-04 00:00:00
22.719935609234703,28.315620793236626,3.935768787728416,13.346114961968528,68.77413558297687,15.212116852157791,1.0,1.0,2021-10-04 12:00:00
23.577393288082547,26.784726752175224,3.9628348257806567,13.525942374336427,68.26461136314707,15.295472972798866,0.9861111111111112,1.0,2021-10-05 00:00:00
